415880.000,4853980.000,32.687
415900.000,4853980.000,32.547
415920.000,4853980.000,32.337
415940.000,4853980.000,32.146
415960.000,4853980.000,32.096
415980.000,4853980.000,31.848
416000.000,4853980.000,31.737
416020.000,4853980.000,31.752
416040.000,4853980.000,31.712
415800.000,4854000.000,33.626
415820.000,4854000.000,33.573
415840.000,4854000.000,33.294
415860.000,4854000.000,33.039
415880.000,4854000.000,32.765
415900.000,4854000.000,32.638
415920.000,4854000.000,32.508
415940.000,4854000.000,32.305
415960.000,4854000.000,32.230
415980.000,4854000.000,32.203
416000.000,4854000.000,32.089
416020.000,4854000.000,31.901
416040.000,4854000.000,31.881
415780.000,4854020.000,33.874
415800.000,4854020.000,33.811
415820.000,4854020.000,33.650
415840.000,4854020.000,33.394
415860.000,4854020.000,33.157
415880.000,4854020.000,33.017
415900.000,4854020.000,32.765
415920.000,4854020.000,32.806
415940.000,4854020.000,32.585
415960.000,4854020.000,32.363
415980.000,4854020.000,32.316
416000.000,4854020.000,32.183
416020.000,4854020.000,32.121
416040.000,4854020.000,32.021
415760.000,4854040.000,34.135
415780.000,4854040.000,34.129
415800.000,4854040.000,33.860
415820.000,4854040.000,33.741
415840.000,4854040.000,33.594
415860.000,4854040.000,33.348
415880.000,4854040.000,33.249
415900.000,4854040.000,33.022
415920.000,4854040.000,32.888
415940.000,4854040.000,32.790
415960.000,4854040.000,32.697
415980.000,4854040.000,32.538
416000.000,4854040.000,32.516
416020.000,4854040.000,32.344
415740.000,4854060.000,34.478
415760.000,4854060.000,34.416
415780.000,4854060.000,34.166
415800.000,4854060.000,34.055
415820.000,4854060.000,33.876
415840.000,4854060.000,33.762
415860.000,4854060.000,33.473
415880.000,4854060.000,33.388
415900.000,4854060.000,33.330
415920.000,4854060.000,33.115
415940.000,4854060.000,32.977
415960.000,4854060.000,32.918
415980.000,4854060.000,32.787
416000.000,4854060.000,32.577
415720.000,4854080.000,34.896
415740.000,4854080.000,34.833
415760.000,4854080.000,34.641
415780.000,4854080.000,34.399
415800.000,4854080.000,34.245
415820.000,4854080.000,34.053
415840.000,4854080.000,33.949
415860.000,4854080.000,33.720
415880.000,4854080.000,33.632
415900.000,4854080.000,33.538
415920.000,4854080.000,33.417
415940.000,4854080.000,33.201
415960.000,4854080.000,33.030
415980.000,4854080.000,33.137
415720.000,4854100.000,35.075
415740.000,4854100.000,34.903
415760.000,4854100.000,34.702
415780.000,4854100.000,34.461
415800.000,4854100.000,34.350
415820.000,4854100.000,34.197
415840.000,4854100.000,34.104
415860.000,4854100.000,34.030
415880.000,4854100.000,33.735
415900.000,4854100.000,33.621
415920.000,4854100.000,33.659
415940.000,4854100.000,33.569
415960.000,4854100.000,33.374
415680.000,4854120.000,35.392
415700.000,4854120.000,35.490
415720.000,4854120.000,35.403
415740.000,4854120.000,35.045
415760.000,4854120.000,34.744
415780.000,4854120.000,34.661
415800.000,4854120.000,34.549
415820.000,4854120.000,34.342
415840.000,4854120.000,34.228
415860.000,4854120.000,34.223
415880.000,4854120.000,34.117
415900.000,4854120.000,33.978
415920.000,4854120.000,33.907
415940.000,4854120.000,33.736
415960.000,4854120.000,33.379
415660.000,4854140.000,35.784
415680.000,4854140.000,35.907
415700.000,4854140.000,35.673
415720.000,4854140.000,35.396
415740.000,4854140.000,35.263
415760.000,4854140.000,35.038
415780.000,4854140.000,34.800
415800.000,4854140.000,34.689
415820.000,4854140.000,34.595
415840.000,4854140.000,34.438
415860.000,4854140.000,34.280
415880.000,4854140.000,34.318
415900.000,4854140.000,34.202
415920.000,4854140.000,34.132
415940.000,4854140.000,33.840
415660.000,4854160.000,36.245
415680.000,4854160.000,36.052
415700.000,4854160.000,35.747
415720.000,4854160.000,35.557
415740.000,4854160.000,35.436
415760.000,4854160.000,35.168
415780.000,4854160.000,35.134
415800.000,4854160.000,34.837
415820.000,4854160.000,34.772
415840.000,4854160.000,34.645
415860.000,4854160.000,34.581
415880.000,4854160.000,34.412
415900.000,4854160.000,34.530
415920.000,4854160.000,34.101
415640.000,4854180.000,36.415
415660.000,4854180.000,36.331
415680.000,4854180.000,36.234
415700.000,4854180.000,35.880
415720.000,4854180.000,35.688
415740.000,4854180.000,35.666
415760.000,4854180.000,35.401
415780.000,4854180.000,35.319
415800.000,4854180.000,35.185
415820.000,4854180.000,34.954
415840.000,4854180.000,34.914
415860.000,4854180.000,34.882
415880.000,4854180.000,34.643
415900.000,4854180.000,34.510
415620.000,4854200.000,36.855
415640.000,4854200.000,36.633
415660.000,4854200.000,36.476
415680.000,4854200.000,36.296
415700.000,4854200.000,36.052
415720.000,4854200.000,35.868
415740.000,4854200.000,35.722
415760.000,4854200.000,35.642
415780.000,4854200.000,35.555
415800.000,4854200.000,35.363
415820.000,4854200.000,35.309
415840.000,4854200.000,35.096
415860.000,4854200.000,35.028
415880.000,4854200.000,34.779
415600.000,4854220.000,37.098
415620.000,4854220.000,37.027
415640.000,4854220.000,36.861
415660.000,4854220.000,36.514
415680.000,4854220.000,36.373
415700.000,4854220.000,36.253
415720.000,4854220.000,36.099
415740.000,4854220.000,35.905
415760.000,4854220.000,35.858
415780.000,4854220.000,35.733
415800.000,4854220.000,35.526
415820.000,4854220.000,35.503
415840.000,4854220.000,35.432
415860.000,4854220.000,35.025
415580.000,4854240.000,37.365
415600.000,4854240.000,37.295
415620.000,4854240.000,37.210
415640.000,4854240.000,36.928
415660.000,4854240.000,36.708
415680.000,4854240.000,36.545
415700.000,4854240.000,36.362
415720.000,4854240.000,36.171
415740.000,4854240.000,36.147
415760.000,4854240.000,36.071
415780.000,4854240.000,36.021
415800.000,4854240.000,35.868
415820.000,4854240.000,35.715
415840.000,4854240.000,35.436
415560.000,4854260.000,37.679
415580.000,4854260.000,37.610
415600.000,4854260.000,37.301
415620.000,4854260.000,37.248
415640.000,4854260.000,37.109
415660.000,4854260.000,36.926
415680.000,4854260.000,36.778
415700.000,4854260.000,36.565
415720.000,4854260.000,36.461
415740.000,4854260.000,36.290
415760.000,4854260.000,36.335
415780.000,4854260.000,36.251
415800.000,4854260.000,36.185
415820.000,4854260.000,35.803
415540.000,4854280.000,37.922
415560.000,4854280.000,37.874
415580.000,4854280.000,37.548
415600.000,4854280.000,37.564
415620.000,4854280.000,37.298
415640.000,4854280.000,37.214
415660.000,4854280.000,36.957
415680.000,4854280.000,36.841
415700.000,4854280.000,36.793
415720.000,4854280.000,36.596
415740.000,4854280.000,36.609
415760.000,4854280.000,36.552
415780.000,4854280.000,36.375
415800.000,4854280.000,36.283
415520.000,4854300.000,38.236
415540.000,4854300.000,38.204
415560.000,4854300.000,37.909
415580.000,4854300.000,37.840
415600.000,4854300.000,37.451
415620.000,4854300.000,37.354
415640.000,4854300.000,37.231
415660.000,4854300.000,37.107
415680.000,4854300.000,37.070
415700.000,4854300.000,36.933
415720.000,4854300.000,36.889
