13/02/2025,11:50:43.703 PM,1406494.34,4916222.80,4.90,0.00,0.00,0.00,163297.7,-34203.56,T00235,KAW29 (4)
13/02/2025,11:50:44.804 PM,1406494.35,4916222.81,5.10,0.00,0.00,0.00,163297.7,-34203.57,T00236,KAW29 (4)
13/02/2025,11:50:45.905 PM,1406494.34,4916222.81,5.10,0.00,0.00,0.00,163297.7,-34203.56,T00237,KAW29 (4)
13/02/2025,11:50:47.004 PM,1406494.35,4916222.80,5.30,0.00,0.00,0.00,163297.7,-34203.56,T00238,KAW29 (4)
13/02/2025,11:50:48.105 PM,1406494.33,4916222.76,5.50,0.00,0.00,0.00,163297.8,-34203.52,T00240,KAW29 (4)
13/02/2025,11:50:49.204 PM,1406494.41,4916222.77,5.50,0.00,0.00,0.00,163297.8,-34203.58,T00241,KAW29 (4)
13/02/2025,11:50:50.303 PM,1406494.39,4916222.81,5.60,0.00,0.00,0.00,163297.8,-34203.60,T00242,KAW29 (4)
13/02/2025,11:50:51.404 PM,1406494.42,4916222.80,5.80,0.00,0.00,0.00,163297.8,-34203.61,T00243,KAW29 (4)
13/02/2025,11:50:52.503 PM,1406494.38,4916222.80,5.90,0.00,0.00,0.00,163297.8,-34203.58,T00244,KAW29 (4)
13/02/2025,11:50:53.603 PM,1406494.39,4916222.77,5.90,0.00,0.00,0.00,163297.8,-34203.57,T00245,KAW29 (4)
13/02/2025,11:50:54.704 PM,1406494.41,4916222.76,6.00,0.00,0.00,0.00,163297.8,-34203.58,T00246,KAW29 (4)
13/02/2025,11:50:56.245 PM,1406494.39,4916222.74,5.90,0.00,0.00,0.00,163297.8,-34203.55,T00248,KAW29 (4)
13/02/2025,11:50:57.344 PM,1406494.41,4916222.76,5.80,0.00,0.00,0.00,163297.8,-34203.58,T00249,KAW29 (4)
13/02/2025,11:50:58.445 PM,1406494.39,4916222.74,6.00,0.00,0.00,0.00,163297.8,-34203.54,T00250,KAW29 (4)
13/02/2025,11:50:59.544 PM,1406494.41,4916222.74,6.00,0.00,0.00,0.00,163297.8,-34203.56,T00251,KAW29 (4)
13/02/2025,11:51:00.645 PM,1406494.39,4916222.72,5.60,0.00,0.00,0.00,163297.8,-34203.54,T00252,KAW29 (4)
13/02/2025,11:51:01.746 PM,1406494.37,4916222.72,5.50,0.00,0.00,0.00,163297.8,-34203.52,T00253,KAW29 (4)
13/02/2025,11:51:02.845 PM,1406494.34,4916222.74,5.20,0.00,0.00,0.00,163297.8,-34203.51,T00254,KAW29 (4)
13/02/2025,11:51:03.944 PM,1406494.34,4916222.75,5.30,0.00,0.00,0.00,163297.8,-34203.52,T00255,KAW29 (4)
13/02/2025,11:51:05.045 PM,1406494.32,4916222.75,5.00,0.00,0.00,0.00,163297.7,-34203.50,T00256,KAW29 (4)
13/02/2025,11:51:06.143 PM,1406494.32,4916222.76,4.90,0.00,0.00,0.00,163297.7,-34203.51,T00258,KAW29 (4)
13/02/2025,11:51:07.244 PM,1406494.32,4916222.77,4.80,0.00,0.00,0.00,163297.7,-34203.52,T00259,KAW29 (4)
13/02/2025,11:51:08.343 PM,1406494.29,4916222.80,4.70,0.00,0.00,0.00,163297.7,-34203.52,T00260,KAW29 (4)
13/02/2025,11:51:09.444 PM,1406494.28,4916222.80,4.60,0.00,0.00,0.00,163297.7,-34203.51,T00261,KAW29 (4)
13/02/2025,11:51:10.543 PM,1406494.27,4916222.80,4.60,0.00,0.00,0.00,163297.7,-34203.51,T00262,KAW29 (4)
13/02/2025,11:51:11.644 PM,1406494.28,4916222.80,4.60,0.00,0.00,0.00,163297.7,-34203.51,T00263,KAW29 (4)
13/02/2025,11:51:12.744 PM,1406494.27,4916222.79,4.60,0.00,0.00,0.00,163297.7,-34203.50,T00264,KAW29 (4)
13/02/2025,11:51:13.845 PM,1406494.29,4916222.78,4.80,0.00,0.00,0.00,163297.7,-34203.51,T00265,KAW29 (4)
13/02/2025,11:51:14.944 PM,1406494.30,4916222.78,4.90,0.00,0.00,0.00,163297.7,-34203.52,T00266,KAW29 (4)
13/02/2025,11:51:16.045 PM,1406494.29,4916222.77,5.00,0.00,0.00,0.00,163297.7,-34203.50,T00267,KAW29 (4)
13/02/2025,11:51:17.144 PM,1406494.29,4916222.77,5.10,0.00,0.00,0.00,163297.7,-34203.50,T00269,KAW29 (4)
13/02/2025,11:51:18.245 PM,1406494.28,4916222.76,5.30,0.00,0.00,0.00,163297.7,-34203.49,T00270,KAW29 (4)
13/02/2025,11:51:19.344 PM,1406494.29,4916222.76,5.60,0.00,0.00,0.00,163297.7,-34203.49,T00271,KAW29 (4)
13/02/2025,11:51:20.445 PM,1406494.31,4916222.75,5.40,0.00,0.00,0.00,163297.7,-34203.50,T00272,KAW29 (4)
13/02/2025,11:51:21.544 PM,1406494.32,4916222.76,5.40,0.00,0.00,0.00,163297.7,-34203.52,T00273,KAW29 (4)
13/02/2025,11:51:22.645 PM,1406494.34,4916222.79,5.60,0.00,0.00,0.00,163297.7,-34203.54,T00274,KAW29 (4)
13/02/2025,11:51:23.744 PM,1406494.36,4916222.78,5.70,0.00,0.00,0.00,163297.8,-34203.55,T00275,KAW29 (4)
13/02/2025,11:51:24.845 PM,1406494.35,4916222.78,5.90,0.00,0.00,0.00,163297.8,-34203.54,T00276,KAW29 (4)
13/02/2025,11:51:25.944 PM,1406494.35,4916222.78,5.90,0.00,0.00,0.00,163297.8,-34203.55,T00277,KAW29 (4)
13/02/2025,11:51:27.045 PM,1406494.39,4916222.79,6.40,0.00,0.00,0.00,163297.8,-34203.58,T00278,KAW29 (4)
13/02/2025,11:51:28.143 PM,1406494.37,4916222.80,5.90,0.00,0.00,0.00,163297.7,-34203.57,T00280,KAW29 (4)
13/02/2025,11:51:29.244 PM,1406494.36,4916222.79,6.00,0.00,0.00,0.00,163297.8,-34203.56,T00281,KAW29 (4)
13/02/2025,11:51:30.344 PM,1406494.37,4916222.78,5.80,0.00,0.00,0.00,163297.8,-34203.56,T00282,KAW29 (4)
13/02/2025,11:51:31.445 PM,1406494.38,4916222.78,5.90,0.00,0.00,0.00,163297.8,-34203.57,T00283,KAW29 (4)
13/02/2025,11:51:32.546 PM,1406494.37,4916222.77,5.80,0.00,0.00,0.00,163297.8,-34203.56,T00284,KAW29 (4)
13/02/2025,11:51:33.644 PM,1406494.37,4916222.75,5.80,0.00,0.00,0.00,163297.8,-34203.54,T00285,KAW29 (4)
13/02/2025,11:51:34.745 PM,1406494.36,4916222.75,5.70,0.00,0.00,0.00,163297.8,-34203.53,T00286,KAW29 (4)
13/02/2025,11:51:35.844 PM,1406494.32,4916222.71,5.90,0.00,0.00,0.00,163297.8,-34203.48,T00287,KAW29 (4)
13/02/2025,11:51:36.945 PM,1406494.34,4916222.70,5.50,0.00,0.00,0.00,163297.8,-34203.49,T00288,KAW29 (4)
13/02/2025,11:51:38.044 PM,1406494.26,4916222.70,5.10,0.00,0.00,0.00,163297.7,-34203.43,T00289,KAW29 (4)
13/02/2025,11:51:39.145 PM,1406494.28,4916222.76,4.80,0.00,0.00,0.00,163297.7,-34203.48,T00291,KAW29 (4)
13/02/2025,11:51:40.244 PM,1406494.26,4916222.78,4.80,0.00,0.00,0.00,163297.7,-34203.49,T00292,KAW29 (4)
13/02/2025,11:51:41.345 PM,1406494.27,4916222.74,4.80,0.00,0.00,0.00,163297.7,-34203.46,T00293,KAW29 (4)
13/02/2025,11:51:42.444 PM,1406494.28,4916222.71,4.70,0.00,0.00,0.00,163297.8,-34203.45,T00294,KAW29 (4)
13/02/2025,11:51:43.543 PM,1406494.30,4916222.69,4.60,0.00,0.00,0.00,163297.8,-34203.45,T00295,KAW29 (4)
13/02/2025,11:51:44.644 PM,1406494.29,4916222.70,4.70,0.00,0.00,0.00,163297.8,-34203.45,T00296,KAW29 (4)
13/02/2025,11:51:45.743 PM,1406494.30,4916222.69,4.70,0.00,0.00,0.00,163297.8,-34203.45,T00297,KAW29 (4)
13/02/2025,11:51:46.844 PM,1406494.30,4916222.69,4.80,0.00,0.00,0.00,163297.8,-34203.45,T00298,KAW29 (4)
